"ID
операции"	Дата	Магазин	Артикул	Операция	"Количество
упаковок, шт"	Цена руб/шт
22583	08.06.2021	М64	26	Поставка	20	79
22584	08.06.2021	М64	27	Поставка	10	322
22585	08.06.2021	М64	31	Поставка	30	43
22586	08.06.2021	М64	36	Продажа	10	413
22587	08.06.2021	М64	39	Продажа	7	368
22588	08.06.2021	М64	43	Поставка	10	68
22589	08.06.2021	М64	44	Продажа	16	67
22590	08.06.2021	М64	45	Продажа	4	51
22591	08.06.2021	М64	46	Продажа	14	58
22592	08.06.2021	М64	48	Поставка	20	128
22593	08.06.2021	М64	49	Поставка	30	48
22594	08.06.2021	М64	49	Продажа	35	51
22595	08.06.2021	М64	50	Продажа	4	112
22596	08.06.2021	М64	52	Продажа	51	39
22597	08.06.2021	М64	54	Продажа	30	137
22598	08.06.2021	М64	58	Продажа	6	247
22599	08.06.2021	М64	60	Поставка	10	134
22600	08.06.2021	М64	61	Продажа	6	85
22601	08.06.2021	М64	62	Продажа	5	170
22602	08.06.2021	М64	63	Продажа	2	235
22603	08.06.2021	М64	64	Поставка	30	44
22604	08.06.2021	М65	1	Поставка	200	178
22605	08.06.2021	М65	2	Продажа	249	100
22606	08.06.2021	М65	3	Продажа	389	78
22607	08.06.2021	М65	6	Поставка	200	184
22608	08.06.2021	М65	8	Продажа	566	58
22609	08.06.2021	М65	10	Продажа	181	271
22610	08.06.2021	М65	11	Продажа	129	255
22611	08.06.2021	М65	16	Поставка	200	464
22612	08.06.2021	М65	16	Продажа	139	372
22613	08.06.2021	М65	17	Поставка	200	190
22614	08.06.2021	М65	19	Поставка	300	202
22615	08.06.2021	М65	20	Поставка	800	94
22616	08.06.2021	М65	21	Поставка	200	153
22617	08.06.2021	М65	21	Продажа	189	176
22618	08.06.2021	М65	24	Поставка	300	153
22619	08.06.2021	М65	26	Продажа	347	75
22620	08.06.2021	М65	27	Продажа	71	329
22621	08.06.2021	М65	29	Поставка	600	41
22622	08.06.2021	М65	32	Продажа	264	81
22623	08.06.2021	М65	39	Продажа	111	468
22624	08.06.2021	М65	41	Поставка	300	103
22625	08.06.2021	М65	41	Продажа	322	141
22626	08.06.2021	М65	43	Поставка	200	86
22627	08.06.2021	М65	43	Продажа	208	83
22628	08.06.2021	М65	48	Продажа	299	152
22629	08.06.2021	М65	50	Продажа	86	80
22630	08.06.2021	М65	62	Поставка	50	118
22631	08.06.2021	М65	64	Поставка	400	41
22632	08.06.2021	М66	5	Продажа	117	52
22633	08.06.2021	М66	7	Поставка	20	31
22634	08.06.2021	М66	8	Поставка	100	40
22635	08.06.2021	М66	9	Продажа	80	93
22636	08.06.2021	М66	12	Поставка	100	134
22637	08.06.2021	М66	12	Продажа	79	152
22638	08.06.2021	М66	13	Продажа	138	67
22639	08.06.2021	М66	15	Поставка	50	59
22640	08.06.2021	М66	17	Продажа	36	213
22641	08.06.2021	М66	19	Поставка	50	182
22642	08.06.2021	М66	26	Продажа	85	82
22643	08.06.2021	М66	28	Продажа	81	39
22644	08.06.2021	М66	32	Продажа	88	55
22645	08.06.2021	М66	33	Поставка	100	59
22646	08.06.2021	М66	44	Поставка	50	62
22647	08.06.2021	М66	47	Продажа	26	559
22648	08.06.2021	М66	49	Продажа	136	68
22649	08.06.2021	М66	51	Поставка	30	407
22650	08.06.2021	М66	51	Продажа	31	548
22651	08.06.2021	М66	53	Продажа	69	76
22652	08.06.2021	М66	54	Продажа	141	126
22653	08.06.2021	М66	56	Поставка	50	80
22654	08.06.2021	М66	58	Продажа	18	170
22655	08.06.2021	М66	60	Продажа	28	167
22656	08.06.2021	М66	61	Продажа	18	113
22657	08.06.2021	М66	63	Продажа	12	245
22658	08.06.2021	М67	1	Поставка	10	183
22659	08.06.2021	М67	1	Продажа	10	251
22660	08.06.2021	М67	2	Поставка	10	82
22661	08.06.2021	М67	5	Поставка	30	31
22662	08.06.2021	М67	5	Продажа	23	44
22663	08.06.2021	М67	10	Продажа	11	207
22664	08.06.2021	М67	12	Поставка	20	184
22665	08.06.2021	М67	16	Продажа	7	444
22666	08.06.2021	М67	17	Продажа	11	155
22667	08.06.2021	М67	18	Поставка	30	50
22668	08.06.2021	М67	18	Продажа	36	55
22669	08.06.2021	М67	19	Продажа	19	238
22670	08.06.2021	М67	22	Продажа	3	396
22671	08.06.2021	М67	27	Поставка	10	364
22672	08.06.2021	М67	27	Продажа	5	329
22673	08.06.2021	М67	28	Поставка	10	43
22674	08.06.2021	М67	33	Поставка	20	42
22675	08.06.2021	М67	35	Поставка	30	55
22676	08.06.2021	М67	35	Продажа	34	65
22677	08.06.2021	М67	36	Поставка	10	312
22678	08.06.2021	М67	36	Продажа	11	315
22679	08.06.2021	М67	38	Поставка	20	60
22680	08.06.2021	М67	41	Продажа	24	146
22681	08.06.2021	М67	43	Продажа	14	82
22682	08.06.2021	М67	44	Поставка	20	50
22683	08.06.2021	М67	45	Поставка	10	40
22684	08.06.2021	М67	48	Поставка	20	99
22685	08.06.2021	М67	51	Продажа	6	433
22686	08.06.2021	М67	53	Поставка	10	73
22687	08.06.2021	М67	53	Продажа	20	75
22688	08.06.2021	М67	55	Поставка	20	36
22689	08.06.2021	М67	56	Поставка	10	102
22690	08.06.2021	М67	57	Поставка	20	294
22691	08.06.2021	М67	57	Продажа	18	347
22692	08.06.2021	М67	59	Поставка	10	166
22693	08.06.2021	М67	63	Продажа	3	276
22694	08.06.2021	М67	64	Продажа	28	52
22695	08.06.2021	М68	5	Продажа	118	52
22696	08.06.2021	М68	6	Продажа	54	205
22697	08.06.2021	М68	7	Поставка	20	35
22698	08.06.2021	М68	7	Продажа	31	46
22699	08.06.2021	М68	8	Продажа	104	49
22700	08.06.2021	М68	14	Продажа	57	279
22701	08.06.2021	М68	15	Поставка	50	64
22702	08.06.2021	М68	17	Продажа	47	214
22703	08.06.2021	М68	24	Продажа	71	256
22704	08.06.2021	М68	25	Поставка	30	102
22705	08.06.2021	М68	27	Продажа	24	361
22706	08.06.2021	М68	34	Поставка	100	87
22707	08.06.2021	М68	35	Поставка	100	50
22708	08.06.2021	М68	35	Продажа	131	47
22709	08.06.2021	М68	36	Поставка	30	399
22710	08.06.2021	М68	36	Продажа	45	466
22711	08.06.2021	М68	38	Продажа	66	70
22712	08.06.2021	М68	40	Продажа	35	232
22713	08.06.2021	М68	41	Поставка	50	109
22714	08.06.2021	М68	45	Поставка	20	43
22715	08.06.2021	М68	47	Поставка	30	385
22716	08.06.2021	М68	49	Поставка	100	46
22717	08.06.2021	М68	50	Поставка	20	91
22718	08.06.2021	М68	52	Поставка	200	25
22719	08.06.2021	М68	56	Продажа	54	119
22720	08.06.2021	М68	59	Продажа	57	230
22721	08.06.2021	М68	62	Поставка	20	112
22722	08.06.2021	М68	63	Поставка	10	245
22723	08.06.2021	М69	1	Поставка	40	233
22724	08.06.2021	М69	2	Поставка	50	74
22725	08.06.2021	М69	3	Поставка	100	69
22726	08.06.2021	М69	4	Поставка	30	13
22727	08.06.2021	М69	4	Продажа	29	18
22728	08.06.2021	М69	6	Поставка	50	203
22729	08.06.2021	М69	7	Поставка	30	41
22730	08.06.2021	М69	7	Продажа	31	41
22731	08.06.2021	М69	9	Продажа	68	116
22732	08.06.2021	М69	11	Поставка	30	191
22733	08.06.2021	М69	11	Продажа	29	301
22734	08.06.2021	М69	12	Продажа	71	202
22735	08.06.2021	М69	13	Поставка	100	44
22736	08.06.2021	М69	14	Поставка	50	163
22737	08.06.2021	М69	14	Продажа	55	279
22738	08.06.2021	М69	15	Поставка	50	58
22739	08.06.2021	М69	15	Продажа	41	81
22740	08.06.2021	М69	16	Поставка	30	332
22741	08.06.2021	М69	19	Продажа	65	216
22742	08.06.2021	М69	22	Продажа	13	452
22743	08.06.2021	М69	27	Поставка	20	392
22744	08.06.2021	М69	30	Продажа	66	224
22745	08.06.2021	М69	32	Продажа	82	75
22746	08.06.2021	М69	34	Поставка	100	105
22747	08.06.2021	М69	36	Поставка	50	284
22748	08.06.2021	М69	43	Поставка	50	96
22749	08.06.2021	М69	47	Поставка	30	484
22750	08.06.2021	М69	50	Продажа	21	105
22751	08.06.2021	М69	52	Поставка	200	25
22752	08.06.2021	М69	53	Поставка	50	84
22753	08.06.2021	М69	59	Поставка	50	204
22754	08.06.2021	М69	61	Поставка	20	90
22755	08.06.2021	М69	61	Продажа	22	87
22756	08.06.2021	М69	63	Поставка	10	242
22757	08.06.2021	М69	64	Поставка	100	50
22758	08.06.2021	М70	2	Продажа	61	82
22759	08.06.2021	М70	3	Поставка	100	69
22760	08.06.2021	М70	3	Продажа	116	113
22761	08.06.2021	М70	4	Продажа	42	16
22762	08.06.2021	М70	5	Продажа	123	52
22763	08.06.2021	М70	8	Поставка	100	45
22764	08.06.2021	М70	13	Продажа	146	47
22765	08.06.2021	М70	14	Продажа	69	260
22766	08.06.2021	М70	15	Продажа	48	81
22767	08.06.2021	М70	16	Продажа	29	400
22768	08.06.2021	М70	17	Продажа	36	175
22769	08.06.2021	М70	19	Продажа	70	263
22770	08.06.2021	М70	22	Поставка	10	406
22771	08.06.2021	М70	23	Поставка	30	530
22772	08.06.2021	М70	24	Поставка	50	157
22773	08.06.2021	М70	30	Поставка	50	215
22774	08.06.2021	М70	30	Продажа	52	215
22775	08.06.2021	М70	32	Продажа	90	74
22776	08.06.2021	М70	33	Поставка	100	56
22777	08.06.2021	М70	38	Продажа	76	76
22778	08.06.2021	М70	41	Продажа	99	143
22779	08.06.2021	М70	42	Продажа	46	60
22780	08.06.2021	М70	44	Продажа	54	85
22781	08.06.2021	М70	45	Продажа	14	41
22782	08.06.2021	М70	47	Продажа	27	644
22783	08.06.2021	М70	50	Поставка	20	89
22784	08.06.2021	М70	51	Поставка	30	344
22785	08.06.2021	М70	51	Продажа	25	396
22786	08.06.2021	М70	53	Поставка	100	66
22787	08.06.2021	М70	54	Продажа	134	102
22788	08.06.2021	М70	56	Поставка	50	104
22789	08.06.2021	М70	58	Продажа	26	252
22790	08.06.2021	М70	62	Продажа	14	168
22791	08.06.2021	М70	63	Поставка	10	240
22792	08.06.2021	М71	4	Поставка	20	15
22793	08.06.2021	М71	6	Поставка	20	167
22794	08.06.2021	М71	8	Продажа	58	47
22795	08.06.2021	М71	10	Поставка	20	232
22796	08.06.2021	М71	12	Продажа	30	208
22797	08.06.2021	М71	13	Поставка	100	38
22798	08.06.2021	М71	13	Продажа	53	52
22799	08.06.2021	М71	14	Продажа	33	249
22800	08.06.2021	М71	16	Продажа	21	440
22801	08.06.2021	М71	18	Поставка	50	68
22802	08.06.2021	М71	21	Поставка	20	167
22803	08.06.2021	М71	30	Поставка	30	156
22804	08.06.2021	М71	30	Продажа	24	215
22805	08.06.2021	М71	32	Продажа	39	82
22806	08.06.2021	М71	34	Продажа	47	124
22807	08.06.2021	М71	37	Поставка	50	77
22808	08.06.2021	М71	37	Продажа	61	95
22809	08.06.2021	М71	38	Продажа	30	71
22810	08.06.2021	М71	40	Продажа	18	294
22811	08.06.2021	М71	43	Продажа	22	116
22812	08.06.2021	М71	44	Поставка	30	59
22813	08.06.2021	М71	46	Поставка	40	42
22814	08.06.2021	М71	46	Продажа	37	51
22815	08.06.2021	М71	48	Поставка	40	106
22816	08.06.2021	М71	54	Продажа	87	96
22817	08.06.2021	М71	55	Продажа	41	45
22818	08.06.2021	М71	56	Поставка	30	104
22819	08.06.2021	М71	56	Продажа	25	98
22820	08.06.2021	М71	60	Поставка	20	162
22821	08.06.2021	М72	5	Поставка	200	46
22822	08.06.2021	М72	8	Продажа	221	62
22823	08.06.2021	М72	9	Поставка	200	84
22824	08.06.2021	М72	9	Продажа	138	105
22825	08.06.2021	М72	10	Продажа	101	267
22826	08.06.2021	М72	11	Поставка	50	253
22827	08.06.2021	М72	11	Продажа	63	328
22828	08.06.2021	М72	12	Поставка	100	134
22829	08.06.2021	М72	13	Продажа	266	64
22830	08.06.2021	М72	14	Поставка	100	194
22831	08.06.2021	М72	14	Продажа	127	283
22832	08.06.2021	М72	20	Поставка	300	95
22833	08.06.2021	М72	23	Продажа	54	580
22834	08.06.2021	М72	24	Поставка	100	158
22835	08.06.2021	М72	25	Продажа	60	121
22836	08.06.2021	М72	27	Поставка	50	385
22837	08.06.2021	М72	33	Поставка	100	53
22838	08.06.2021	М72	33	Продажа	127	57
22839	08.06.2021	М72	34	Поставка	200	82
22840	08.06.2021	М72	34	Продажа	160	99
22841	08.06.2021	М72	36	Поставка	100	280
22842	08.06.2021	М72	37	Поставка	200	62
22843	08.06.2021	М72	39	Поставка	50	444
22844	08.06.2021	М72	45	Поставка	30	47
22845	08.06.2021	М72	46	Поставка	100	47
22846	08.06.2021	М72	48	Поставка	200	101
22847	08.06.2021	М72	51	Поставка	50	407
22848	08.06.2021	М72	54	Продажа	279	92
22849	08.06.2021	М72	57	Продажа	151	356
22850	08.06.2021	М73	2	Поставка	100	80
22851	08.06.2021	М73	5	Поставка	200	41
22852	08.06.2021	М73	6	Поставка	100	164
22853	08.06.2021	М73	8	Продажа	268	59
22854	08.06.2021	М73	9	Продажа	164	99
22855	08.06.2021	М73	11	Поставка	50	176
22856	08.06.2021	М73	12	Поставка	100	160
22857	08.06.2021	М73	15	Продажа	92	51
22858	08.06.2021	М73	16	Поставка	100	356
22859	08.06.2021	М73	17	Продажа	91	255
22860	08.06.2021	М73	18	Продажа	273	63
22861	08.06.2021	М73	20	Поставка	400	102
22862	08.06.2021	М73	21	Продажа	83	220
22863	08.06.2021	М73	24	Продажа	104	216
22864	08.06.2021	М73	27	Поставка	40	301
22865	08.06.2021	М73	31	Поставка	100	50
22866	08.06.2021	М73	35	Продажа	253	63
22867	08.06.2021	М73	36	Поставка	100	298
22868	08.06.2021	М73	36	Продажа	81	396
22869	08.06.2021	М73	37	Продажа	173	80
22870	08.06.2021	М73	39	Поставка	50	344
22871	08.06.2021	М73	40	Поставка	50	214
22872	08.06.2021	М73	44	Поставка	100	67
22873	08.06.2021	М73	46	Поставка	100	59
22874	08.06.2021	М73	50	Поставка	50	92
22875	08.06.2021	М73	51	Продажа	59	548
22876	08.06.2021	М73	52	Поставка	400	35
22877	08.06.2021	М73	54	Поставка	300	89
22878	08.06.2021	М73	58	Поставка	40	173
22879	08.06.2021	М73	61	Поставка	50	96
22880	08.06.2021	М73	62	Продажа	32	155
22881	08.06.2021	М73	64	Поставка	300	42
22882	08.06.2021	М73	64	Продажа	296	60
22883	08.06.2021	М74	1	Продажа	45	295
22884	08.06.2021	М74	5	Продажа	93	38
22885	08.06.2021	М74	6	Продажа	67	180
22886	08.06.2021	М74	7	Продажа	25	44
22887	08.06.2021	М74	10	Поставка	50	187
22888	08.06.2021	М74	12	Продажа	70	205
22889	08.06.2021	М74	13	Продажа	132	56
22890	08.06.2021	М74	14	Поставка	50	215
22891	08.06.2021	М74	15	Продажа	60	58
22892	08.06.2021	М74	16	Поставка	50	320
22893	08.06.2021	М74	18	Поставка	100	65
22894	08.06.2021	М74	19	Поставка	50	185
22895	08.06.2021	М74	20	Продажа	214	131
22896	08.06.2021	М74	24	Поставка	50	193
22897	08.06.2021	М74	30	Поставка	50	205
22898	08.06.2021	М74	31	Поставка	100	41
22899	08.06.2021	М74	32	Продажа	84	55
22900	08.06.2021	М74	33	Продажа	68	63
22901	08.06.2021	М74	35	Поставка	100	43
22902	08.06.2021	М74	38	Поставка	100	68
22903	08.06.2021	М74	39	Поставка	30	368
22904	08.06.2021	М74	40	Продажа	34	251
22905	08.06.2021	М74	43	Продажа	59	104
22906	08.06.2021	М74	51	Поставка	30	392
22907	08.06.2021	М74	52	Продажа	166	28
22908	08.06.2021	М74	57	Поставка	100	353
22909	08.06.2021	М74	57	Продажа	97	337
22910	08.06.2021	М74	60	Продажа	25	146
22911	08.06.2021	М74	61	Продажа	21	130
22912	08.06.2021	М74	62	Поставка	20	125
22913	08.06.2021	М75	1	Поставка	30	211
22914	08.06.2021	М75	2	Продажа	70	78
22915	08.06.2021	М75	3	Поставка	100	83
22916	08.06.2021	М75	4	Продажа	37	19
22917	08.06.2021	М75	7	Поставка	30	29
22918	08.06.2021	М75	8	Поставка	100	59
22919	08.06.2021	М75	11	Поставка	30	205
22920	08.06.2021	М75	12	Поставка	50	149
22921	08.06.2021	М75	12	Продажа	58	162
22922	08.06.2021	М75	14	Продажа	71	258
22923	08.06.2021	М75	15	Поставка	50	53
22924	08.06.2021	М75	15	Продажа	43	52
22925	08.06.2021	М75	17	Продажа	40	202
22926	08.06.2021	М75	22	Поставка	10	326
